local_gov,tax_type,vendor_num,fy_year,fy_total,local_gov_type
Metamora,ULO,380005510,2014,63668.65,muni
Metamora,ULO,380005510,2015,73463.59,muni
Metamora,ULO,380005510,2016,83933.39,muni
Metamora,ULO,380005510,2017,89650.82,muni
Metamora,ULO,380005510,2018,95639.45,muni
Metamora,ULO,380005510,2019,110545.62,muni
Metamora,ULO,380005510,2020,127234.39,muni
Metamora,ULO,380005510,2021,163573.07,muni
Metamora,ULO,390005510,2010,37046.91,muni
Metamora,ULO,390005510,2011,44775.86,muni
Metcalf,CUT,380005520,2020,46.74,muni
Metcalf,CUT,380005520,2021,185.48,muni
Metcalf,INC,380005520,2006,16821.97,muni
Metcalf,INC,380005520,2007,18456.780000000002,muni
Metcalf,INC,380005520,2008,20024.14,muni
Metcalf,INC,380005520,2009,18409.12,muni
Metcalf,INC,380005520,2012,16133.18,muni
Metcalf,INC,380005520,2013,17729.45,muni
Metcalf,INC,380005520,2014,18017.53,muni
Metcalf,INC,380005520,2015,19384.21,muni
Metcalf,INC,380005520,2016,19157.62,muni
Metcalf,INC,380005520,2017,17898.26,muni
Metcalf,INC,380005520,2018,17085.23,muni
Metcalf,INC,380005520,2019,19541.14,muni
Metcalf,INC,380005520,2020,18590.39,muni
Metcalf,INC,380005520,2021,24552.22,muni
Metcalf,INC,390005520,2010,16165.19,muni
Metcalf,INC,390005520,2011,16489.149999999998,muni
Metcalf,ULO,380005520,2006,2569.86,muni
Metcalf,ULO,380005520,2007,2757.05,muni
Metcalf,ULO,380005520,2008,2986.42,muni
Metcalf,ULO,380005520,2009,3023.24,muni
Metcalf,ULO,380005520,2012,2758.46,muni
Metcalf,ULO,380005520,2013,2996.61,muni
Metcalf,ULO,380005520,2014,3309.57,muni
Metcalf,ULO,380005520,2015,3818.67,muni
Metcalf,ULO,380005520,2016,4362.85,muni
Metcalf,ULO,380005520,2017,4660.05,muni
Metcalf,ULO,380005520,2018,4971.32,muni
Metcalf,ULO,380005520,2019,5746.13,muni
Metcalf,ULO,380005520,2020,6613.62,muni
Metcalf,ULO,380005520,2021,8502.5,muni
Metcalf,ULO,390005520,2010,2551.17,muni
Metcalf,ULO,390005520,2011,3004.18,muni
Metropolis,CUT,380005530,2020,1616.33,muni
Metropolis,CUT,380005530,2021,6414.65,muni
Metropolis,INC,380005530,2006,511926.82,muni
Metropolis,INC,380005530,2007,561676.88,muni
Metropolis,INC,380005530,2008,609375.49,muni
Metropolis,INC,380005530,2009,560227.08,muni
Metropolis,INC,380005530,2012,558017.41,muni
Metropolis,INC,380005530,2013,613222.7,muni
Metropolis,INC,380005530,2014,623181.46,muni
Metropolis,INC,380005530,2015,670436.45,muni
Metropolis,INC,380005530,2016,662607.18,muni
Metropolis,INC,380005530,2017,619050.16,muni
Metropolis,INC,380005530,2018,590933.63,muni
Metropolis,INC,380005530,2019,675865.38,muni
Metropolis,INC,380005530,2020,642969.96,muni
Metropolis,INC,380005530,2021,849165.8,muni
Metropolis,INC,390005530,2010,491939.3,muni
Metropolis,INC,390005530,2011,506487.07,muni
Metropolis,ULO,380005530,2006,78207.79,muni
Metropolis,ULO,380005530,2007,83903.52,muni
Metropolis,ULO,380005530,2008,90884.5,muni
Metropolis,ULO,380005530,2009,92005.23999999999,muni
Metropolis,ULO,380005530,2012,95408,muni
Metropolis,ULO,380005530,2013,103645.01,muni
Metropolis,ULO,380005530,2014,114467.14,muni
Metropolis,ULO,380005530,2015,132076.81,muni
Metropolis,ULO,380005530,2016,150900.16,muni
Metropolis,ULO,380005530,2017,161179.25,muni
Metropolis,ULO,380005530,2018,171945.88,muni
Metropolis,ULO,380005530,2019,198744.95,muni
Metropolis,ULO,380005530,2020,228748.86,muni
Metropolis,ULO,380005530,2021,294080.52,muni
Metropolis,ULO,390005530,2010,77639.28,muni
Metropolis,ULO,390005530,2011,92438.83,muni
Mettawa,CUT,380005532,2020,135.24,muni
Mettawa,CUT,380005532,2021,536.78,muni
Mettawa,INC,380005532,2006,28984.4,muni
Mettawa,INC,380005532,2007,31801.149999999998,muni
Mettawa,INC,380005532,2008,34501.759999999995,muni
Mettawa,INC,380005532,2009,31719.06,muni
Mettawa,INC,380005532,2012,46693.13,muni
Mettawa,INC,380005532,2013,51313.1,muni
Mettawa,INC,380005532,2014,52146.72,muni
Mettawa,INC,380005532,2015,56100.4,muni
Mettawa,INC,380005532,2016,55445.34,muni
Mettawa,INC,380005532,2017,51800.68,muni
Mettawa,INC,380005532,2018,49447.8,muni
Mettawa,INC,380005532,2019,56554.53,muni
Mettawa,INC,380005532,2020,53801.83,muni
Mettawa,INC,380005532,2021,71055.67,muni
Mettawa,INC,390005532,2010,27852.74,muni
Mettawa,INC,390005532,2011,29732.29,muni
Mettawa,ULO,380005532,2006,4427.95,muni
Mettawa,ULO,380005532,2007,4750.429999999999,muni
Mettawa,ULO,380005532,2008,5145.67,muni
Mettawa,ULO,380005532,2009,5209.14,muni
Mettawa,ULO,380005532,2012,7983.47,muni
Mettawa,ULO,380005532,2013,8672.74,muni
Mettawa,ULO,380005532,2014,9578.32,muni
Mettawa,ULO,380005532,2015,11051.86,muni
Mettawa,ULO,380005532,2016,12626.98,muni
Mettawa,ULO,380005532,2017,13487.1,muni
Mettawa,ULO,380005532,2018,14387.96,muni
Mettawa,ULO,380005532,2019,16630.49,muni
Mettawa,ULO,380005532,2020,19141.2,muni
Mettawa,ULO,380005532,2021,24607.99,muni
Mettawa,ULO,390005532,2010,4395.74,muni
Mettawa,ULO,390005532,2011,5462.03,muni
Middletown,CUT,380005540,2020,80.11,muni
Middletown,CUT,380005540,2021,317.92,muni
Middletown,INC,380005540,2006,34275.83,muni
Middletown,INC,380005540,2007,37606.840000000004,muni
Middletown,INC,380005540,2008,40800.46,muni
Middletown,INC,380005540,2009,37509.729999999996,muni
Middletown,INC,380005540,2012,27657.5,muni
Middletown,INC,380005540,2013,30394.04,muni
Middletown,INC,380005540,2014,30887.8,muni
Middletown,INC,380005540,2015,33229.31,muni
Middletown,INC,380005540,2016,32841.45,muni
Middletown,INC,380005540,2017,30682.85,muni
Middletown,INC,380005540,2018,29289.26,muni
Middletown,INC,380005540,2019,33498.43,muni
Middletown,INC,380005540,2020,31867.99,muni
Middletown,INC,380005540,2021,42087.79,muni
Middletown,INC,390005540,2010,32937.55,muni
Middletown,INC,390005540,2011,33232.98,muni
Middletown,ULO,380005540,2006,5236.320000000001,muni
Middletown,ULO,380005540,2007,5617.68,muni
Middletown,ULO,380005540,2008,6085.06,muni
Middletown,ULO,380005540,2009,6160.1,muni
Middletown,ULO,380005540,2012,4728.75,muni
Middletown,ULO,380005540,2013,5137.08,muni
Middletown,ULO,380005540,2014,5673.51,muni
Middletown,ULO,380005540,2015,6546.29,muni
Middletown,ULO,380005540,2016,7479.25,muni
Middletown,ULO,380005540,2017,7988.66,muni
Middletown,ULO,380005540,2018,8522.31,muni
Middletown,ULO,380005540,2019,9850.58,muni
Middletown,ULO,380005540,2020,11337.74,muni
Middletown,ULO,380005540,2021,14575.84,muni
Middletown,ULO,390005540,2010,5198.26,muni
Middletown,ULO,390005540,2011,6042.4,muni
Midlothian,CUT,380005550,2020,3664.12,muni
Midlothian,CUT,380005550,2021,14541.66,muni
Midlothian,INC,380005550,2006,1130551.2,muni
Midlothian,INC,380005550,2007,1240420.3900000001,muni
Midlothian,INC,380005550,2008,1345759.1500000001,muni
Midlothian,INC,380005550,2009,1237218.59,muni
Midlothian,INC,380005550,2012,1264992.38,muni
Midlothian,INC,380005550,2013,1390139.8,muni
Midlothian,INC,380005550,2014,1412715.97,muni
Midlothian,INC,380005550,2015,1519840.33,muni
Midlothian,INC,380005550,2016,1502091.12,muni
Midlothian,INC,380005550,2017,1403351.6,muni
Midlothian,INC,380005550,2018,1339612.52,muni
Midlothian,INC,380005550,2019,1532147.84,muni
Midlothian,INC,380005550,2020,1457575.87,muni
Midlothian,INC,380005550,2021,1925009.95,muni
Midlothian,INC,390005550,2010,1086410.28,muni
Midlothian,INC,390005550,2011,1120821.46,muni
Midlothian,ULO,380005550,2006,172715.97999999998,muni
Midlothian,ULO,380005550,2007,185294.59,muni
Midlothian,ULO,380005550,2008,200711.59,muni
Midlothian,ULO,380005550,2009,203186.61000000002,muni
Midlothian,ULO,380005550,2012,216284.54,muni
Midlothian,ULO,380005550,2013,234957.28,muni
Midlothian,ULO,380005550,2014,259490.35,muni
Midlothian,ULO,380005550,2015,299410.41,muni
Midlothian,ULO,380005550,2016,342081.79,muni
Midlothian,ULO,380005550,2017,365383.87,muni
Midlothian,ULO,380005550,2018,389791.25,muni
Midlothian,ULO,380005550,2019,450543.46,muni
Midlothian,ULO,380005550,2020,518560.69,muni
Midlothian,ULO,380005550,2021,666663.84,muni
Midlothian,ULO,390005550,2010,171460.49,muni
Midlothian,ULO,390005550,2011,204637.97,muni
Milan,CUT,380005560,2020,1260.77,muni
Milan,CUT,380005560,2021,5003.55,muni
Milan,INC,380005560,2006,422367.25,muni
Milan,INC,380005560,2007,463413.74,muni
Milan,INC,380005560,2008,502767.67,muni
Milan,INC,380005560,2009,462217.58,muni
Milan,INC,380005560,2012,435265.08,muni
Milan,INC,380005560,2013,478326.34,muni
Milan,INC,380005560,2014,486094.41,muni
Milan,INC,380005560,2015,522954.66,muni
Milan,INC,380005560,2016,516847.34,muni
Milan,INC,380005560,2017,482872.6,muni
Milan,INC,380005560,2018,460940.74,muni
Milan,INC,380005560,2019,527189.27,muni
Milan,INC,380005560,2020,501530.24,muni
Milan,INC,380005560,2021,662367.4,muni
Milan,INC,390005560,2010,405876.47000000003,muni
Milan,INC,390005560,2011,416121.91000000003,muni
Milan,ULO,380005560,2006,64525.659999999996,muni
Milan,ULO,380005560,2007,69224.93,muni
Milan,ULO,380005560,2008,74984.64,muni
Milan,ULO,380005560,2009,75909.29,muni
Milan,ULO,380005560,2012,74420.29,muni
Milan,ULO,380005560,2013,80845.33,muni
Milan,ULO,380005560,2014,89286.81,muni
Milan,ULO,380005560,2015,103022.69,muni
Milan,ULO,380005560,2016,117705.32,muni
Milan,ULO,380005560,2017,125723.29,muni
Milan,ULO,380005560,2018,134121.44,muni
Milan,ULO,380005560,2019,155025.36,muni
Milan,ULO,380005560,2020,178429.09,muni
Milan,ULO,380005560,2021,229389.21,muni
Milan,ULO,390005560,2010,64056.61,muni
Milan,ULO,390005560,2011,75887.01,muni
Milford,CUT,380005570,2020,322.92,muni
Milford,CUT,380005570,2021,1281.54,muni
Milford,INC,380005570,2006,108119.03,muni
Milford,INC,380005570,2007,118626.23999999999,muni
Milford,INC,380005570,2008,128700.19,muni
Milford,INC,380005570,2009,118320.04,muni
Milford,INC,380005570,2012,111484.31,muni
Milford,INC,380005570,2013,122513.43,muni
Milford,INC,380005570,2014,124502.96,muni
Milford,INC,380005570,2015,133943.6,muni
Milford,INC,380005570,2016,132379.55,muni
Milford,INC,380005570,2017,123677.51,muni
Milford,INC,380005570,2018,118060.18,muni
Milford,INC,380005570,2019,135027.87,muni
Milford,INC,380005570,2020,128455.94,muni
Milford,INC,380005570,2021,169650.85,muni
Milford,INC,390005570,2010,103897.67000000001,muni
Milford,INC,390005570,2011,106524.73,muni
Milford,ULO,380005570,2006,16517.45,muni
Milford,ULO,380005570,2007,17720.41,muni
Milford,ULO,380005570,2008,19194.809999999998,muni
Milford,ULO,380005570,2009,19431.49,muni
Milford,ULO,380005570,2012,19061.18,muni
Milford,ULO,380005570,2013,20706.8,muni
Milford,ULO,380005570,2014,22868.91,muni
Milford,ULO,380005570,2015,26387.1,muni
Milford,ULO,380005570,2016,30147.78,muni
Milford,ULO,380005570,2017,32201.33,muni
Milford,ULO,380005570,2018,34352.33,muni
Milford,ULO,380005570,2019,39706.42,muni
Milford,ULO,380005570,2020,45700.74,muni
Milford,ULO,380005570,2021,58753.08,muni
Milford,ULO,390005570,2010,16397.39,muni
Milford,ULO,390005570,2011,19426.72,muni
Mill Creek,CUT,380005577,2020,10.64,muni
Mill Creek,CUT,380005577,2021,69.22,muni
Mill Creek,INC,380005577,2006,6002.17,muni
Mill Creek,INC,380005577,2007,6585.469999999999,muni
Mill Creek,INC,380005577,2008,7144.73,muni
Mill Creek,INC,380005577,2009,6568.49,muni
Mill Creek,INC,380005577,2012,5548.59,muni
Mill Creek,INC,380005577,2013,6097.58,muni
Mill Creek,INC,380005577,2014,6196.63,muni
Mill Creek,INC,380005577,2015,6666.53,muni
Mill Creek,INC,380005577,2016,6588.84,muni
Mill Creek,INC,380005577,2017,6155.55,muni
Mill Creek,INC,380005577,2018,5875.95,muni
Mill Creek,INC,380005577,2019,6720.29,muni
Mill Creek,INC,380005577,2020,6393.11,muni
Mill Creek,INC,380005577,2021,8443.31,muni
Mill Creek,INC,390005577,2010,5767.83,muni
Mill Creek,INC,390005577,2011,5868.87,muni
Mill Creek,ULO,380005577,2006,916.9,muni
Mill Creek,ULO,380005577,2007,983.69,muni
Mill Creek,ULO,380005577,2008,1065.55,muni
Mill Creek,ULO,380005577,2009,1078.6699999999998,muni
Mill Creek,ULO,380005577,2012,948.61,muni
Mill Creek,ULO,380005577,2013,1030.54,muni
Mill Creek,ULO,380005577,2014,1138.16,muni
Mill Creek,ULO,380005577,2015,1313.31,muni
Mill Creek,ULO,380005577,2016,1500.48,muni
Mill Creek,ULO,380005577,2017,1602.66,muni
Mill Creek,ULO,380005577,2018,1709.77,muni
Mill Creek,ULO,380005577,2019,1976.21,muni
Mill Creek,ULO,380005577,2020,2274.61,muni
Mill Creek,ULO,380005577,2021,2924.22,muni
Mill Creek,ULO,390005577,2010,910.24,muni
Mill Creek,ULO,390005577,2011,1068.73,muni
Mill Shoals,CUT,380005590,2020,53.17,muni
Mill Shoals,CUT,380005590,2021,210.97,muni
Mill Shoals,INC,380005590,2006,18559.38,muni
Mill Shoals,INC,380005590,2007,20363.06,muni
Mill Shoals,INC,380005590,2008,22092.34,muni
Mill Shoals,INC,380005590,2009,20310.49,muni
Mill Shoals,INC,380005590,2012,18353.27,muni
Mill Shoals,INC,380005590,2013,20168.43,muni
Mill Shoals,INC,380005590,2014,20495.73,muni
Mill Shoals,INC,380005590,2015,22051.01,muni
Mill Shoals,INC,380005590,2016,21793.29,muni
Mill Shoals,INC,380005590,2017,20360.59,muni
Mill Shoals,INC,380005590,2018,19435.68,muni
Mill Shoals,INC,380005590,2019,22229.24,muni
Mill Shoals,INC,380005590,2020,21147.39,muni
Mill Shoals,INC,380005590,2021,27929.18,muni
Mill Shoals,INC,390005590,2010,17834.760000000002,muni
Mill Shoals,INC,390005590,2011,18230.93,muni
Mill Shoals,ULO,380005590,2006,2835.25,muni
Mill Shoals,ULO,380005590,2007,3041.73,muni
Mill Shoals,ULO,380005590,2008,3294.8100000000004,muni
Mill Shoals,ULO,380005590,2009,3335.46,muni
Mill Shoals,ULO,380005590,2012,3138.01,muni
Mill Shoals,ULO,380005590,2013,3408.87,muni
Mill Shoals,ULO,380005590,2014,3764.77,muni
Mill Shoals,ULO,380005590,2015,4343.91,muni
Mill Shoals,ULO,380005590,2016,4963.06,muni
Mill Shoals,ULO,380005590,2017,5301.11,muni
Mill Shoals,ULO,380005590,2018,5655.25,muni
Mill Shoals,ULO,380005590,2019,6536.69,muni
Mill Shoals,ULO,380005590,2020,7523.47,muni
Mill Shoals,ULO,380005590,2021,9672.18,muni
Mill Shoals,ULO,390005590,2010,2814.65,muni
Mill Shoals,ULO,390005590,2011,3322.8100000000004,muni
Millbrook,CUT,390005575,2020,82.84,muni
Millbrook,CUT,390005575,2021,328.72,muni
Millbrook,INC,390005575,2006,22666.25,muni
Millbrook,INC,390005575,2007,24869,muni
Millbrook,INC,390005575,2008,26980.93,muni
Millbrook,INC,390005575,2009,24804.82,muni
Millbrook,INC,390005575,2010,21781.27,muni
Millbrook,INC,390005575,2011,22697.38,muni
Millbrook,INC,390005575,2012,28596.14,muni
Millbrook,INC,390005575,2013,31425.55,muni
Millbrook,INC,390005575,2014,31936.08,muni
Millbrook,INC,390005575,2015,34357.4,muni
Millbrook,INC,390005575,2016,33956.13,muni
Millbrook,INC,390005575,2017,31724.37,muni
Millbrook,INC,390005575,2018,30283.31,muni
Millbrook,INC,390005575,2019,34635.62,muni
Millbrook,INC,390005575,2020,32949.52,muni
Millbrook,INC,390005575,2021,43516.21,muni
Millbrook,ULO,390005575,2006,3462.71,muni
Millbrook,ULO,390005575,2007,3714.9,muni
Millbrook,ULO,390005575,2008,4024.01,muni
Millbrook,ULO,390005575,2009,4073.62,muni
Millbrook,ULO,390005575,2010,3437.53,muni
Millbrook,ULO,390005575,2011,4151.610000000001,muni
Millbrook,ULO,390005575,2012,4889.41,muni
Millbrook,ULO,390005575,2013,5311.52,muni
Millbrook,ULO,390005575,2014,5866.08,muni
Millbrook,ULO,390005575,2015,6768.55,muni
Millbrook,ULO,390005575,2016,7733.25,muni
Millbrook,ULO,390005575,2017,8259.89,muni
Millbrook,ULO,390005575,2018,8811.65,muni
Millbrook,ULO,390005575,2019,10184.96,muni
Millbrook,ULO,390005575,2020,11722.47,muni
Millbrook,ULO,390005575,2021,15070.46,muni
Milledgeville,CUT,380005580,2020,255.18,muni
Milledgeville,CUT,380005580,2021,1012.68,muni
Milledgeville,INC,380005580,2006,80240.26,muni
Milledgeville,INC,380005580,2007,88038.15000000001,muni
Milledgeville,INC,380005580,2008,95514.53,muni
Milledgeville,INC,380005580,2009,87810.92,muni
Milledgeville,INC,380005580,2012,88095.04,muni
Milledgeville,INC,380005580,2013,96809.93,muni
Milledgeville,INC,380005580,2014,98381.9,muni
Milledgeville,INC,380005580,2015,105842.28,muni
Milledgeville,INC,380005580,2016,104606.33,muni
Milledgeville,INC,380005580,2017,97729.73,muni
Milledgeville,INC,380005580,2018,93290.84,muni
Milledgeville,INC,380005580,2019,106698.87,muni
Milledgeville,INC,380005580,2020,101505.63,muni
Milledgeville,INC,380005580,2021,134057.77,muni
Milledgeville,INC,390005580,2010,77107.39,muni
Milledgeville,INC,390005580,2011,79431.66,muni
Milledgeville,ULO,380005580,2006,12258.359999999999,muni
Milledgeville,ULO,380005580,2007,13151.130000000001,muni
Milledgeville,ULO,380005580,2008,14245.349999999999,muni
Milledgeville,ULO,380005580,2009,14421.02,muni
Milledgeville,ULO,380005580,2012,15062.13,muni
Milledgeville,ULO,380005580,2013,16362.52,muni
Milledgeville,ULO,380005580,2014,18071.04,muni
Milledgeville,ULO,380005580,2015,20851.03,muni
Milledgeville,ULO,380005580,2016,23822.78,muni
Milledgeville,ULO,380005580,2017,25445.49,muni
Milledgeville,ULO,380005580,2018,27145.25,muni
Milledgeville,ULO,380005580,2019,31376.08,muni
Milledgeville,ULO,380005580,2020,36112.87,muni
Milledgeville,ULO,380005580,2021,46426.88,muni
Milledgeville,ULO,390005580,2010,12169.26,muni
Milledgeville,ULO,390005580,2011,14498.5,muni
Millington,CUT,380005588,2020,164.42,muni
Millington,CUT,380005588,2021,652.56,muni
Millington,INC,380005588,2006,36171.21,muni
Millington,INC,380005588,2007,39686.42,muni
Millington,INC,380005588,2008,43056.659999999996,muni
Millington,INC,380005588,2009,39583.96,muni
Millington,INC,380005588,2012,56766.22,muni
Millington,INC,380005588,2013,62382.86,muni
Millington,INC,380005588,2014,63396.3,muni
Millington,INC,380005588,2015,68202.51,muni
Millington,INC,380005588,2016,67406.13,muni
Millington,INC,380005588,2017,62975.19,muni
Millington,INC,380005588,2018,60114.91,muni
Millington,INC,380005588,2019,68755.09,muni
Millington,INC,380005588,2020,65408.94,muni
Millington,INC,380005588,2021,86385.12,muni
Millington,INC,390005587,2010,34758.96,muni
Millington,INC,390005587,2011,36999.3,muni
Millington,ULO,380005588,2006,5525.820000000001,muni
Millington,ULO,380005588,2007,5928.28,muni
Millington,ULO,380005588,2008,6421.56,muni
Millington,ULO,380005588,2009,6500.68,muni
Millington,ULO,380005588,2012,9705.75,muni
Millington,ULO,380005588,2013,10543.63,muni
Millington,ULO,380005588,2014,11644.48,muni
Millington,ULO,380005588,2015,13435.94,muni
Millington,ULO,380005588,2016,15350.82,muni
Millington,ULO,380005588,2017,16396.58,muni
Millington,ULO,380005588,2018,17491.77,muni
Millington,ULO,380005588,2019,20218.1,muni
Millington,ULO,380005588,2020,23270.38,muni
Millington,ULO,380005588,2021,29916.51,muni
Millington,ULO,390005587,2010,5485.660000000001,muni
Millington,ULO,390005587,2011,6793.57,muni
Millstadt,CUT,380005600,2020,991.75,muni
Millstadt,CUT,380005600,2021,3935.94,muni
Millstadt,INC,380005600,2006,220660.8,muni
Millstadt,INC,380005600,2007,309693.46,muni
Millstadt,INC,380005600,2008,335993.18,muni
Millstadt,INC,380005600,2009,308894.05,muni
Millstadt,INC,380005600,2012,342390.31,muni
Millstadt,INC,380005600,2013,376263.76,muni
Millstadt,INC,380005600,2014,382374.51,muni
Millstadt,INC,380005600,2015,411369.22,muni
Millstadt,INC,380005600,2016,406565.57,muni
Millstadt,INC,380005600,2017,379839.73,muni
Millstadt,INC,380005600,2018,362587.57,muni
Millstadt,INC,380005600,2019,414700.75,muni
Millstadt,INC,380005600,2020,394516.77,muni
Millstadt,INC,380005600,2021,521035.45,muni
Millstadt,INC,390005600,2010,271242.04,muni
Millstadt,INC,390005600,2011,281690.9,muni
Millstadt,ULO,380005600,2006,33710.63,muni
Millstadt,ULO,380005600,2007,46262.119999999995,muni
Millstadt,ULO,380005600,2008,50111.229999999996,muni
Millstadt,ULO,380005600,2009,50729.189999999995,muni
Millstadt,ULO,380005600,2012,58540.88,muni
Millstadt,ULO,380005600,2013,63594.97,muni
Millstadt,ULO,380005600,2014,70235.23,muni
Millstadt,ULO,380005600,2015,81040.25,muni
Millstadt,ULO,380005600,2016,92589.87,muni
Millstadt,ULO,380005600,2017,98896.99,muni
Millstadt,ULO,380005600,2018,105503.23,muni
Millstadt,ULO,380005600,2019,121946.83,muni
Millstadt,ULO,380005600,2020,140356.9,muni
Millstadt,ULO,380005600,2021,180443.4,muni
Millstadt,ULO,390005600,2010,42808.17,muni
Millstadt,ULO,390005600,2011,51493.25,muni
Milton,CUT,380005620,2020,67.01,muni
Milton,CUT,380005620,2021,265.94,muni
Milton,INC,380005620,2006,21639.54,muni
Milton,INC,380005620,2007,23742.52,muni
Milton,INC,380005620,2008,25758.780000000002,muni
Milton,INC,380005620,2009,23681.22,muni
Milton,INC,380005620,2012,23132.99,muni
Milton,INC,380005620,2013,25421.85,muni
